84.8,0,53.9,41,29.4,6.6,,,,,145.8,0,41.6,28.9,18.4,30,
142.6,0,77.2,58.3,40.1,6.6,,,,,214.8,0,60.3,42.5,28.8,30,
227.7,2,94.9,72.8,52.7,6.6,,,,,307.6,18.5,76,56.3,40.7,30,
317.5,17,115.4,90.3,68.3,6.6,,,,,405.4,40,93.1,70.7,53.6,30,
377.9,17,139,111,87.1,6.6,,,,,466.4,40,115.8,87.7,64.8,30,
418.8,17,164.4,131.5,100.9,6.6,,,,,535.3,40,138.3,103.2,74.2,30,
454.2,17,187.2,149,112.5,6.6,,,,,589.1,40,159.5,116.8,80.8,30,
502.6,17,209.4,165.4,123.4,6.6,,,,,642.9,42.5,177.5,130,90.1,30,
552.6,17,232.3,182.6,136.4,6.6,,,,,703.3,42.5,197.5,143.8,99,30,
592.4,17,255.2,199.8,148.5,6.6,,,,,755.1,42.5,217.5,157.6,107.5,30,
648.9,17,275.8,214.4,158.8,6.6,,,,,807,42.5,239.2,175,118.5,30,
712.9,17,296,230.1,170.3,6.6,,,,,855.5,42.5,268.2,196.2,132.4,30,
787.5,31,317.1,247.3,184.7,6.6,,,,,912.9,42.5,293.8,215.6,146,30,
876.8,37.5,335.6,263.8,199.2,6.6,,,,,976.2,42.5,320.1,234.6,158.5,30,
955.6,41.5,357.6,281.4,213.8,6.6,,,,,1036.6,42.5,345.5,253.2,170.9,30,
1011.7,41.5,381.7,298.7,224.1,6.6,,,,,1098.1,42.5,369.1,269.9,180.9,30,
1092.3,45,403.5,313.2,235.6,6.6,,,,,1162.9,42.5,391.6,286,192.5,30,
1155.6,45.5,421.4,328.6,248.8,6.6,,,,,1219.9,42.5,414.2,302.6,203,30,
1191.5,45.5,445.1,346.1,261.5,6.6,,,,,1273,42.5,437.4,319.7,215.5,30,
1233,45.5,466.9,362,272.1,6.6,,,,,1335,42.5,460.4,336.6,227.1,30,
1277.1,45.5,487.5,377.3,284,6.6,,,,,1409.3,42.5,481.2,352.7,240.5,30,
1334.7,45.5,508.2,391.5,292.5,6.6,,,,,1498.3,51.5,501.3,370.8,257.6,30,
1409.6,45.5,523.9,404,302.4,6.6,,,,,1566.9,51.5,525.7,390,272.5,30,
1503.2,45.5,538.5,417,313,6.6,,,,,1639.4,51.5,549.4,408.9,287.9,30,
1550.6,45.5,556.9,430.2,320.3,6.6,,,,,1738.4,67.5,570.1,428.3,305.6,30,
1607.6,45.5,572.2,440.6,327.6,6.6,,,,,1823.9,68,594.8,450,324.8,30,
1681.9,45.5,586.4,452,336.3,6.6,,,,,1902.9,68,619.9,471.4,343.1,30,
1763.9,45.5,597.8,462.5,345.4,6.6,,,,,1981,68,644.1,492.4,361.7,30,
1824.9,45.5,613.5,473.8,352.6,6.6,2011-05-26,,,,2047.9,68,671.8,514.6,379.4,30,2014-10-25
57,0,15.3,10.4,7.3,23.6,,,,,79,0,25.1,21.4,18.3,26.5,
47.4,0,18.4,13.2,7.3,23.6,,,,,85.5,0.5,24.7,21.7,19.2,26.5,
93.6,0,14.6,13,10.6,23.6,,,,,99,16,20.7,19.4,17.7,26.5,
74.9,0,15.7,12.5,9.9,23.6,,,,,72.5,0,23.7,18.9,15.4,26.5,
57.6,0,20.7,14.2,8.5,23.6,,,,,68.6,0,24.4,19.2,14.9,26.5,
44.1,0,20.6,15.3,11.9,23.6,,,,,89,9,20.1,18.1,17.1,26.5,
41.5,0,21.8,15.9,10.6,23.6,,,,,74.3,0,20.8,16.1,13.4,26.5,
35.9,0,23.7,17.5,12.7,23.6,,,,,62,0,23,16.9,11.6,26.5,
63.3,0.5,17.9,15.4,13.2,23.6,,,,,53.1,0,23.2,17.1,12.5,26.5,
80.6,3.5,21.8,14.5,11.5,23.6,,,,,57,0,22.6,16.6,10.5,26.5,
56.1,0,24.1,17.3,10.3,23.6,,,,,64.8,0,22.5,16.1,11.6,26.5,
78.8,4,22,17.6,14.6,23.6,,,,,61.5,0,23.6,16.7,10,26.5,
89.3,6.5,18.5,16.5,14.5,23.6,,,,,60.4,0,25.4,18.6,12.4,26.5,
74.6,14,21.1,17.2,14.4,23.6,,,,,63.3,0,26.3,19,12.5,26.5,
64,0,20.2,15.7,11.5,23.6,,,,,57.4,0,25.6,19.4,13.6,26.5,
56.5,0,20.6,14.6,10.3,23.6,,,,,48.5,0,29,21.2,13.9,26.5,
39.8,0,22.9,17.2,12.1,23.6,,,,,51.9,0,21.7,17.4,11,26.5,
50,0,22.9,17.2,13,23.6,,,,,51.8,0,20,13.8,8.5,26.5,
48.4,0,22.2,16.4,10.9,23.6,,,,,60.4,0,20,13.8,8.9,26.5,
35.4,0,22.8,17.5,11.6,23.6,,,,,53.8,2.5,18,13.2,9.3,26.5,
40.9,0,25.4,20.5,13.8,23.6,,,,,53.8,0,21.2,13.6,6.6,26.5,
60.4,0,23.6,20.7,18.8,23.6,,,,,68.9,0,22.5,15.5,9.4,26.5,
89.8,15,20.5,17.5,15.6,23.6,,,,,61,0,22.7,17,11.2,26.5,
85.1,2,17.7,14.5,12.6,23.6,,,,,97.8,21.5,17.1,14.4,12.9,26.5,
57.8,0,23.3,17.3,10.7,23.6,,,,,92.8,18.5,15.7,13.8,11.9,26.5,
45.3,0,25.9,19.5,15.3,23.6,,,,,69,0,18.7,13.6,10.4,26.5,
39.5,0,28,21.5,14.1,23.6,,,,,67.8,0,20.6,13.8,8.5,26.5,
41.4,0,28.2,22.7,16.7,23.6,,,,,78,0,21,15.1,9.9,26.5,
47.9,0,24,20.7,17.9,23.6,,,,,81.1,0,22.2,16.5,12.9,26.5,
80.9,0,56.2,44.2,30.8,23.6,,,,,159.1,0,43.2,31.6,22.8,26.5,
126.2,0,82.1,63.7,46.1,23.6,,,,,226.9,0,63.8,45.4,31.3,26.5,
184,0,105.4,81,56.8,23.6,,,,,295.9,0,82.5,59,41.7,26.5,
269.1,2,123.1,95.5,69.4,23.6,,,,,388.7,18.5,98.2,72.8,53.6,26.5,
358.9,17,143.6,113,85,23.6,,,,,486.5,40,115.3,87.2,66.5,26.5,
419.3,17,167.2,133.7,103.8,23.6,,,,,547.5,40,138,104.2,77.7,26.5,
460.2,17,192.6,154.2,117.6,23.6,,,,,616.4,40,160.5,119.7,87.1,26.5,
495.6,17,215.4,171.7,129.2,23.6,,,,,670.2,40,181.7,133.3,93.7,26.5,
544,17,237.6,188.1,140.1,23.6,,,,,724,42.5,199.7,146.5,103,26.5,
594,17,260.5,205.3,153.1,23.6,,,,,784.4,42.5,219.7,160.3,111.9,26.5,
633.8,17,283.4,222.5,165.2,23.6,,,,,836.2,42.5,239.7,174.1,120.4,26.5,
690.3,17,304,237.1,175.5,23.6,,,,,888.1,42.5,261.4,191.5,131.4,26.5,
754.3,17,324.2,252.8,187,23.6,,,,,936.6,42.5,290.4,212.7,145.3,26.5,
828.9,31,345.3,270,201.4,23.6,,,,,994,42.5,316,232.1,158.9,26.5,
918.2,37.5,363.8,286.5,215.9,23.6,,,,,1057.3,42.5,342.3,251.1,171.4,26.5,
997,41.5,385.8,304.1,230.5,23.6,,,,,1117.7,42.5,367.7,269.7,183.8,26.5,
1053.1,41.5,409.9,321.4,240.8,23.6,,,,,1179.2,42.5,391.3,286.4,193.8,26.5,
1133.7,45,431.7,335.9,252.3,23.6,,,,,1244,42.5,413.8,302.5,205.4,26.5,
1197,45.5,449.6,351.3,265.5,23.6,,,,,1301,42.5,436.4,319.1,215.9,26.5,
1232.9,45.5,473.3,368.8,278.2,23.6,,,,,1354.1,42.5,459.6,336.2,228.4,26.5,
1274.4,45.5,495.1,384.7,288.8,23.6,,,,,1416.1,42.5,482.6,353.1,240,26.5,
1318.5,45.5,515.7,400,300.7,23.6,,,,,1490.4,42.5,503.4,369.2,253.4,26.5,
1376.1,45.5,536.4,414.2,309.2,23.6,,,,,1579.4,51.5,523.5,387.3,270.5,26.5,
1451,45.5,552.1,426.7,319.1,23.6,,,,,1648,51.5,547.9,406.5,285.4,26.5,
1544.6,45.5,566.7,439.7,329.7,23.6,,,,,1720.5,51.5,571.6,425.4,300.8,26.5,
1592,45.5,585.1,452.9,337,23.6,,,,,1819.5,67.5,592.3,444.8,318.5,26.5,
1649,45.5,600.4,463.3,344.3,23.6,,,,,1905,68,617,466.5,337.7,26.5,
1723.3,45.5,614.6,474.7,353,23.6,,,,,1984,68,642.1,487.9,356,26.5,
1805.3,45.5,626,485.2,362.1,23.6,2011-05-27,,,,2062.1,68,666.3,508.9,374.6,26.5,2014-10-26
47.4,0,18.4,13.2,7.3,6.2,,,,,85.5,0.5,24.7,21.7,19.2,4.6,
93.6,0,14.6,13,10.6,6.2,,,,,99,16,20.7,19.4,17.7,4.6,
74.9,0,15.7,12.5,9.9,6.2,,,,,72.5,0,23.7,18.9,15.4,4.6,
57.6,0,20.7,14.2,8.5,6.2,,,,,68.6,0,24.4,19.2,14.9,4.6,
44.1,0,20.6,15.3,11.9,6.2,,,,,89,9,20.1,18.1,17.1,4.6,
41.5,0,21.8,15.9,10.6,6.2,,,,,74.3,0,20.8,16.1,13.4,4.6,
35.9,0,23.7,17.5,12.7,6.2,,,,,62,0,23,16.9,11.6,4.6,
63.3,0.5,17.9,15.4,13.2,6.2,,,,,53.1,0,23.2,17.1,12.5,4.6,
80.6,3.5,21.8,14.5,11.5,6.2,,,,,57,0,22.6,16.6,10.5,4.6,
56.1,0,24.1,17.3,10.3,6.2,,,,,64.8,0,22.5,16.1,11.6,4.6,
78.8,4,22,17.6,14.6,6.2,,,,,61.5,0,23.6,16.7,10,4.6,
89.3,6.5,18.5,16.5,14.5,6.2,,,,,60.4,0,25.4,18.6,12.4,4.6,
74.6,14,21.1,17.2,14.4,6.2,,,,,63.3,0,26.3,19,12.5,4.6,
64,0,20.2,15.7,11.5,6.2,,,,,57.4,0,25.6,19.4,13.6,4.6,
56.5,0,20.6,14.6,10.3,6.2,,,,,48.5,0,29,21.2,13.9,4.6,
39.8,0,22.9,17.2,12.1,6.2,,,,,51.9,0,21.7,17.4,11,4.6,
50,0,22.9,17.2,13,6.2,,,,,51.8,0,20,13.8,8.5,4.6,
48.4,0,22.2,16.4,10.9,6.2,,,,,60.4,0,20,13.8,8.9,4.6,
35.4,0,22.8,17.5,11.6,6.2,,,,,53.8,2.5,18,13.2,9.3,4.6,
40.9,0,25.4,20.5,13.8,6.2,,,,,53.8,0,21.2,13.6,6.6,4.6,
60.4,0,23.6,20.7,18.8,6.2,,,,,68.9,0,22.5,15.5,9.4,4.6,
89.8,15,20.5,17.5,15.6,6.2,,,,,61,0,22.7,17,11.2,4.6,
85.1,2,17.7,14.5,12.6,6.2,,,,,97.8,21.5,17.1,14.4,12.9,4.6,
57.8,0,23.3,17.3,10.7,6.2,,,,,92.8,18.5,15.7,13.8,11.9,4.6,
45.3,0,25.9,19.5,15.3,6.2,,,,,69,0,18.7,13.6,10.4,4.6,
39.5,0,28,21.5,14.1,6.2,,,,,67.8,0,20.6,13.8,8.5,4.6,
41.4,0,28.2,22.7,16.7,6.2,,,,,78,0,21,15.1,9.9,4.6,
47.9,0,24,20.7,17.9,6.2,,,,,81.1,0,22.2,16.5,12.9,4.6,
53.5,0,24.5,20.1,15.6,6.2,,,,,76.9,0.5,19.9,16,11.6,4.6,
89.3,0,52.2,43.4,34.6,6.2,,,,,158,0.5,42.1,32.5,24.5,4.6,
128.8,0,80.2,64.9,48.7,6.2,,,,,236,0.5,63.1,47.6,34.4,4.6,
174.1,0,106.1,84.4,64,6.2,,,,,303.8,0.5,83.7,61.4,42.9,4.6,
231.9,0,129.4,101.7,74.7,6.2,,,,,372.8,0.5,102.4,75,53.3,4.6,
317,2,147.1,116.2,87.3,6.2,,,,,465.6,19,118.1,88.8,65.2,4.6,
406.8,17,167.6,133.7,102.9,6.2,,,,,563.4,40.5,135.2,103.2,78.1,4.6,
467.2,17,191.2,154.4,121.7,6.2,,,,,624.4,40.5,157.9,120.2,89.3,4.6,
508.1,17,216.6,174.9,135.5,6.2,,,,,693.3,40.5,180.4,135.7,98.7,4.6,
543.5,17,239.4,192.4,147.1,6.2,,,,,747.1,40.5,201.6,149.3,105.3,4.6,
591.9,17,261.6,208.8,158,6.2,,,,,800.9,43,219.6,162.5,114.6,4.6,
641.9,17,284.5,226,171,6.2,,,,,861.3,43,239.6,176.3,123.5,4.6,
681.7,17,307.4,243.2,183.1,6.2,,,,,913.1,43,259.6,190.1,132,4.6,
738.2,17,328,257.8,193.4,6.2,,,,,965,43,281.3,207.5,143,4.6,
802.2,17,348.2,273.5,204.9,6.2,,,,,1013.5,43,310.3,228.7,156.9,4.6,
876.8,31,369.3,290.7,219.3,6.2,,,,,1070.9,43,335.9,248.1,170.5,4.6,
966.1,37.5,387.8,307.2,233.8,6.2,,,,,1134.2,43,362.2,267.1,183,4.6,
1044.9,41.5,409.8,324.8,248.4,6.2,,,,,1194.6,43,387.6,285.7,195.4,4.6,
1101,41.5,433.9,342.1,258.7,6.2,,,,,1256.1,43,411.2,302.4,205.4,4.6,
1181.6,45,455.7,356.6,270.2,6.2,,,,,1320.9,43,433.7,318.5,217,4.6,
1244.9,45.5,473.6,372,283.4,6.2,,,,,1377.9,43,456.3,335.1,227.5,4.6,
1280.8,45.5,497.3,389.5,296.1,6.2,,,,,1431,43,479.5,352.2,240,4.6,
1322.3,45.5,519.1,405.4,306.7,6.2,,,,,1493,43,502.5,369.1,251.6,4.6,
1366.4,45.5,539.7,420.7,318.6,6.2,,,,,1567.3,43,523.3,385.2,265,4.6,
1424,45.5,560.4,434.9,327.1,6.2,,,,,1656.3,52,543.4,403.3,282.1,4.6,
1498.9,45.5,576.1,447.4,337,6.2,,,,,1724.9,52,567.8,422.5,297,4.6,
1592.5,45.5,590.7,460.4,347.6,6.2,,,,,1797.4,52,591.5,441.4,312.4,4.6,
1639.9,45.5,609.1,473.6,354.9,6.2,,,,,1896.4,68,612.2,460.8,330.1,4.6,
1696.9,45.5,624.4,484,362.2,6.2,,,,,1981.9,68.5,636.9,482.5,349.3,4.6,
1771.2,45.5,638.6,495.4,370.9,6.2,2011-05-28,,,,2060.9,68.5,662,503.9,367.6,4.6,2014-10-27
93.6,0,14.6,13,10.6,11,,,,,99,16,20.7,19.4,17.7,5.1,
74.9,0,15.7,12.5,9.9,11,,,,,72.5,0,23.7,18.9,15.4,5.1,
57.6,0,20.7,14.2,8.5,11,,,,,68.6,0,24.4,19.2,14.9,5.1,
44.1,0,20.6,15.3,11.9,11,,,,,89,9,20.1,18.1,17.1,5.1,
41.5,0,21.8,15.9,10.6,11,,,,,74.3,0,20.8,16.1,13.4,5.1,
35.9,0,23.7,17.5,12.7,11,,,,,62,0,23,16.9,11.6,5.1,
63.3,0.5,17.9,15.4,13.2,11,,,,,53.1,0,23.2,17.1,12.5,5.1,
80.6,3.5,21.8,14.5,11.5,11,,,,,57,0,22.6,16.6,10.5,5.1,
56.1,0,24.1,17.3,10.3,11,,,,,64.8,0,22.5,16.1,11.6,5.1,
78.8,4,22,17.6,14.6,11,,,,,61.5,0,23.6,16.7,10,5.1,
89.3,6.5,18.5,16.5,14.5,11,,,,,60.4,0,25.4,18.6,12.4,5.1,
74.6,14,21.1,17.2,14.4,11,,,,,63.3,0,26.3,19,12.5,5.1,
64,0,20.2,15.7,11.5,11,,,,,57.4,0,25.6,19.4,13.6,5.1,
56.5,0,20.6,14.6,10.3,11,,,,,48.5,0,29,21.2,13.9,5.1,
39.8,0,22.9,17.2,12.1,11,,,,,51.9,0,21.7,17.4,11,5.1,
50,0,22.9,17.2,13,11,,,,,51.8,0,20,13.8,8.5,5.1,
48.4,0,22.2,16.4,10.9,11,,,,,60.4,0,20,13.8,8.9,5.1,
35.4,0,22.8,17.5,11.6,11,,,,,53.8,2.5,18,13.2,9.3,5.1,
40.9,0,25.4,20.5,13.8,11,,,,,53.8,0,21.2,13.6,6.6,5.1,
60.4,0,23.6,20.7,18.8,11,,,,,68.9,0,22.5,15.5,9.4,5.1,
89.8,15,20.5,17.5,15.6,11,,,,,61,0,22.7,17,11.2,5.1,
85.1,2,17.7,14.5,12.6,11,,,,,97.8,21.5,17.1,14.4,12.9,5.1,
57.8,0,23.3,17.3,10.7,11,,,,,92.8,18.5,15.7,13.8,11.9,5.1,
45.3,0,25.9,19.5,15.3,11,,,,,69,0,18.7,13.6,10.4,5.1,
39.5,0,28,21.5,14.1,11,,,,,67.8,0,20.6,13.8,8.5,5.1,
41.4,0,28.2,22.7,16.7,11,,,,,78,0,21,15.1,9.9,5.1,
47.9,0,24,20.7,17.9,11,,,,,81.1,0,22.2,16.5,12.9,5.1,
53.5,0,24.5,20.1,15.6,11,,,,,76.9,0.5,19.9,16,11.6,5.1,
48,0,28.9,22.4,15.7,11,,,,,35.3,0,16.9,10.7,6.1,5.1,
101.4,0,48.5,40.8,33.5,11,,,,,112.2,0.5,36.8,26.7,17.7,5.1,
142.8,0,76.7,63.5,50.2,11,,,,,193.3,0.5,59,43.2,30.6,5.1,
182.3,0,104.7,85,64.3,11,,,,,271.3,0.5,80,58.3,40.5,5.1,
227.6,0,130.6,104.5,79.6,11,,,,,339.1,0.5,100.6,72.1,49,5.1,
285.4,0,153.9,121.8,90.3,11,,,,,408.1,0.5,119.3,85.7,59.4,5.1,
370.5,2,171.6,136.3,102.9,11,,,,,500.9,19,135,99.5,71.3,5.1,
460.3,17,192.1,153.8,118.5,11,,,,,598.7,40.5,152.1,113.9,84.2,5.1,
520.7,17,215.7,174.5,137.3,11,,,,,659.7,40.5,174.8,130.9,95.4,5.1,
561.6,17,241.1,195,151.1,11,,,,,728.6,40.5,197.3,146.4,104.8,5.1,
597,17,263.9,212.5,162.7,11,,,,,782.4,40.5,218.5,160,111.4,5.1,
645.4,17,286.1,228.9,173.6,11,,,,,836.2,43,236.5,173.2,120.7,5.1,
695.4,17,309,246.1,186.6,11,,,,,896.6,43,256.5,187,129.6,5.1,
735.2,17,331.9,263.3,198.7,11,,,,,948.4,43,276.5,200.8,138.1,5.1,
791.7,17,352.5,277.9,209,11,,,,,1000.3,43,298.2,218.2,149.1,5.1,
855.7,17,372.7,293.6,220.5,11,,,,,1048.8,43,327.2,239.4,163,5.1,
930.3,31,393.8,310.8,234.9,11,,,,,1106.2,43,352.8,258.8,176.6,5.1,
1019.6,37.5,412.3,327.3,249.4,11,,,,,1169.5,43,379.1,277.8,189.1,5.1,
1098.4,41.5,434.3,344.9,264,11,,,,,1229.9,43,404.5,296.4,201.5,5.1,
1154.5,41.5,458.4,362.2,274.3,11,,,,,1291.4,43,428.1,313.1,211.5,5.1,
1235.1,45,480.2,376.7,285.8,11,,,,,1356.2,43,450.6,329.2,223.1,5.1,
1298.4,45.5,498.1,392.1,299,11,,,,,1413.2,43,473.2,345.8,233.6,5.1,
1334.3,45.5,521.8,409.6,311.7,11,,,,,1466.3,43,496.4,362.9,246.1,5.1,
1375.8,45.5,543.6,425.5,322.3,11,,,,,1528.3,43,519.4,379.8,257.7,5.1,
1419.9,45.5,564.2,440.8,334.2,11,,,,,1602.6,43,540.2,395.9,271.1,5.1,
1477.5,45.5,584.9,455,342.7,11,,,,,1691.6,52,560.3,414,288.2,5.1,
1552.4,45.5,600.6,467.5,352.6,11,,,,,1760.2,52,584.7,433.2,303.1,5.1,
1646,45.5,615.2,480.5,363.2,11,,,,,1832.7,52,608.4,452.1,318.5,5.1,
1693.4,45.5,633.6,493.7,370.5,11,,,,,1931.7,68,629.1,471.5,336.2,5.1,
1750.4,45.5,648.9,504.1,377.8,11,2011-05-29,,,,2017.2,68.5,653.8,493.2,355.4,5.1,2014-10-28
74.9,0,15.7,12.5,9.9,13.2,,,,,72.5,0,23.7,18.9,15.4,9,
57.6,0,20.7,14.2,8.5,13.2,,,,,68.6,0,24.4,19.2,14.9,9,
44.1,0,20.6,15.3,11.9,13.2,,,,,89,9,20.1,18.1,17.1,9,
41.5,0,21.8,15.9,10.6,13.2,,,,,74.3,0,20.8,16.1,13.4,9,
35.9,0,23.7,17.5,12.7,13.2,,,,,62,0,23,16.9,11.6,9,
63.3,0.5,17.9,15.4,13.2,13.2,,,,,53.1,0,23.2,17.1,12.5,9,
80.6,3.5,21.8,14.5,11.5,13.2,,,,,57,0,22.6,16.6,10.5,9,
56.1,0,24.1,17.3,10.3,13.2,,,,,64.8,0,22.5,16.1,11.6,9,
78.8,4,22,17.6,14.6,13.2,,,,,61.5,0,23.6,16.7,10,9,
89.3,6.5,18.5,16.5,14.5,13.2,,,,,60.4,0,25.4,18.6,12.4,9,
74.6,14,21.1,17.2,14.4,13.2,,,,,63.3,0,26.3,19,12.5,9,
64,0,20.2,15.7,11.5,13.2,,,,,57.4,0,25.6,19.4,13.6,9,
56.5,0,20.6,14.6,10.3,13.2,,,,,48.5,0,29,21.2,13.9,9,
39.8,0,22.9,17.2,12.1,13.2,,,,,51.9,0,21.7,17.4,11,9,
50,0,22.9,17.2,13,13.2,,,,,51.8,0,20,13.8,8.5,9,
48.4,0,22.2,16.4,10.9,13.2,,,,,60.4,0,20,13.8,8.9,9,
35.4,0,22.8,17.5,11.6,13.2,,,,,53.8,2.5,18,13.2,9.3,9,
40.9,0,25.4,20.5,13.8,13.2,,,,,53.8,0,21.2,13.6,6.6,9,
60.4,0,23.6,20.7,18.8,13.2,,,,,68.9,0,22.5,15.5,9.4,9,
89.8,15,20.5,17.5,15.6,13.2,,,,,61,0,22.7,17,11.2,9,
85.1,2,17.7,14.5,12.6,13.2,,,,,97.8,21.5,17.1,14.4,12.9,9,
57.8,0,23.3,17.3,10.7,13.2,,,,,92.8,18.5,15.7,13.8,11.9,9,
45.3,0,25.9,19.5,15.3,13.2,,,,,69,0,18.7,13.6,10.4,9,
39.5,0,28,21.5,14.1,13.2,,,,,67.8,0,20.6,13.8,8.5,9,
41.4,0,28.2,22.7,16.7,13.2,,,,,78,0,21,15.1,9.9,9,
47.9,0,24,20.7,17.9,13.2,,,,,81.1,0,22.2,16.5,12.9,9,
53.5,0,24.5,20.1,15.6,13.2,,,,,76.9,0.5,19.9,16,11.6,9,
48,0,28.9,22.4,15.7,13.2,,,,,35.3,0,16.9,10.7,6.1,9,
40.4,0,31.2,24.4,18.4,13.2,,,,,43.4,0,19.4,10.2,2.7,9,
101.5,0,53.4,42.5,31.3,13.2,,,,,78.7,0,36.3,20.9,8.8,9,
149.4,0,77.4,63.2,49.2,13.2,,,,,155.6,0.5,56.2,36.9,20.4,9,
190.8,0,105.6,85.9,65.9,13.2,,,,,236.7,0.5,78.4,53.4,33.3,9,
230.3,0,133.6,107.4,80,13.2,,,,,314.7,0.5,99.4,68.5,43.2,9,
275.6,0,159.5,126.9,95.3,13.2,,,,,382.5,0.5,120,82.3,51.7,9,
333.4,0,182.8,144.2,106,13.2,,,,,451.5,0.5,138.7,95.9,62.1,9,
418.5,2,200.5,158.7,118.6,13.2,,,,,544.3,19,154.4,109.7,74,9,
508.3,17,221,176.2,134.2,13.2,,,,,642.1,40.5,171.5,124.1,86.9,9,
568.7,17,244.6,196.9,153,13.2,,,,,703.1,40.5,194.2,141.1,98.1,9,
609.6,17,270,217.4,166.8,13.2,,,,,772,40.5,216.7,156.6,107.5,9,
645,17,292.8,234.9,178.4,13.2,,,,,825.8,40.5,237.9,170.2,114.1,9,
693.4,17,315,251.3,189.3,13.2,,,,,879.6,43,255.9,183.4,123.4,9,
743.4,17,337.9,268.5,202.3,13.2,,,,,940,43,275.9,197.2,132.3,9,
783.2,17,360.8,285.7,214.4,13.2,,,,,991.8,43,295.9,211,140.8,9,
839.7,17,381.4,300.3,224.7,13.2,,,,,1043.7,43,317.6,228.4,151.8,9,
903.7,17,401.6,316,236.2,13.2,,,,,1092.2,43,346.6,249.6,165.7,9,
978.3,31,422.7,333.2,250.6,13.2,,,,,1149.6,43,372.2,269,179.3,9,
1067.6,37.5,441.2,349.7,265.1,13.2,,,,,1212.9,43,398.5,288,191.8,9,
1146.4,41.5,463.2,367.3,279.7,13.2,,,,,1273.3,43,423.9,306.6,204.2,9,
1202.5,41.5,487.3,384.6,290,13.2,,,,,1334.8,43,447.5,323.3,214.2,9,
1283.1,45,509.1,399.1,301.5,13.2,,,,,1399.6,43,470,339.4,225.8,9,
1346.4,45.5,527,414.5,314.7,13.2,,,,,1456.6,43,492.6,356,236.3,9,
1382.3,45.5,550.7,432,327.4,13.2,,,,,1509.7,43,515.8,373.1,248.8,9,
1423.8,45.5,572.5,447.9,338,13.2,,,,,1571.7,43,538.8,390,260.4,9,
1467.9,45.5,593.1,463.2,349.9,13.2,,,,,1646,43,559.6,406.1,273.8,9,
1525.5,45.5,613.8,477.4,358.4,13.2,,,,,1735,52,579.7,424.2,290.9,9,
1600.4,45.5,629.5,489.9,368.3,13.2,,,,,1803.6,52,604.1,443.4,305.8,9,
1694,45.5,644.1,502.9,378.9,13.2,,,,,1876.1,52,627.8,462.3,321.2,9,
1741.4,45.5,662.5,516.1,386.2,13.2,2011-05-30,,,,1975.1,68,648.5,481.7,338.9,9,2014-10-29
57.6,0,20.7,14.2,8.5,10.8,,,,,68.6,0,24.4,19.2,14.9,66.2,
44.1,0,20.6,15.3,11.9,10.8,,,,,89,9,20.1,18.1,17.1,66.2,
41.5,0,21.8,15.9,10.6,10.8,,,,,74.3,0,20.8,16.1,13.4,66.2,
35.9,0,23.7,17.5,12.7,10.8,,,,,62,0,23,16.9,11.6,66.2,
63.3,0.5,17.9,15.4,13.2,10.8,,,,,53.1,0,23.2,17.1,12.5,66.2,
80.6,3.5,21.8,14.5,11.5,10.8,,,,,57,0,22.6,16.6,10.5,66.2,
56.1,0,24.1,17.3,10.3,10.8,,,,,64.8,0,22.5,16.1,11.6,66.2,
78.8,4,22,17.6,14.6,10.8,,,,,61.5,0,23.6,16.7,10,66.2,
89.3,6.5,18.5,16.5,14.5,10.8,,,,,60.4,0,25.4,18.6,12.4,66.2,
74.6,14,21.1,17.2,14.4,10.8,,,,,63.3,0,26.3,19,12.5,66.2,
64,0,20.2,15.7,11.5,10.8,,,,,57.4,0,25.6,19.4,13.6,66.2,
56.5,0,20.6,14.6,10.3,10.8,,,,,48.5,0,29,21.2,13.9,66.2,
39.8,0,22.9,17.2,12.1,10.8,,,,,51.9,0,21.7,17.4,11,66.2,
50,0,22.9,17.2,13,10.8,,,,,51.8,0,20,13.8,8.5,66.2,
48.4,0,22.2,16.4,10.9,10.8,,,,,60.4,0,20,13.8,8.9,66.2,
35.4,0,22.8,17.5,11.6,10.8,,,,,53.8,2.5,18,13.2,9.3,66.2,
40.9,0,25.4,20.5,13.8,10.8,,,,,53.8,0,21.2,13.6,6.6,66.2,
60.4,0,23.6,20.7,18.8,10.8,,,,,68.9,0,22.5,15.5,9.4,66.2,
89.8,15,20.5,17.5,15.6,10.8,,,,,61,0,22.7,17,11.2,66.2,
85.1,2,17.7,14.5,12.6,10.8,,,,,97.8,21.5,17.1,14.4,12.9,66.2,
57.8,0,23.3,17.3,10.7,10.8,,,,,92.8,18.5,15.7,13.8,11.9,66.2,
45.3,0,25.9,19.5,15.3,10.8,,,,,69,0,18.7,13.6,10.4,66.2,
39.5,0,28,21.5,14.1,10.8,,,,,67.8,0,20.6,13.8,8.5,66.2,
41.4,0,28.2,22.7,16.7,10.8,,,,,78,0,21,15.1,9.9,66.2,
47.9,0,24,20.7,17.9,10.8,,,,,81.1,0,22.2,16.5,12.9,66.2,
53.5,0,24.5,20.1,15.6,10.8,,,,,76.9,0.5,19.9,16,11.6,66.2,
48,0,28.9,22.4,15.7,10.8,,,,,35.3,0,16.9,10.7,6.1,66.2,
40.4,0,31.2,24.4,18.4,10.8,,,,,43.4,0,19.4,10.2,2.7,66.2,
41.6,0,28.1,22.7,18.6,10.8,,,,,46.4,0,20.8,12.1,4.9,66.2,
