,0,1,2,3,4
454,1128.6999999999998,3.0,583.0,470.99999999999994,386.80000000000007
455,1174.1,3.0,609.6,491.49999999999994,403.00000000000006
456,1227.1,3.0,633.6,511.19999999999993,420.00000000000006
457,1266.6,3.0,661.4,533.3,438.30000000000007
458,1301.1999999999998,3.0,690.6999999999999,556.5999999999999,456.1000000000001
459,1335.9999999999998,3.0,719.5999999999999,579.5999999999999,473.30000000000007
460,1375.0999999999997,3.0,748.3,600.8999999999999,487.80000000000007
461,1413.0999999999997,3.0,774.0999999999999,620.3999999999999,500.9000000000001
462,1464.4999999999998,3.0,798.5999999999999,638.4999999999999,512.9000000000001
463,1521.0999999999997,3.5,819.0999999999999,655.0999999999999,526.8000000000001
464,114.1,0.0,57.9,47.2,40.599999999999994
465,163.2,0.0,89.6,72.0,59.89999999999999
466,216.29999999999998,0.0,118.5,95.4,78.19999999999999
467,275.2,0.4,147.4,118.0,97.19999999999999
468,334.59999999999997,0.4,175.20000000000002,141.2,117.49999999999999
469,393.4,0.4,203.9,164.89999999999998,138.29999999999998
470,452.9,0.4,233.8,189.09999999999997,156.89999999999998
471,519.3,2.4,261.7,211.29999999999995,175.89999999999998
472,582.0999999999999,2.4,291.09999999999997,234.29999999999995,194.39999999999998
473,644.0999999999999,2.4,319.99999999999994,257.29999999999995,213.49999999999997
474,706.6999999999999,2.4,347.49999999999994,279.79999999999995,233.29999999999998
475,741.8,2.4,376.59999999999997,303.49999999999994,251.89999999999998
476,780.6999999999999,2.4,405.7,326.79999999999995,269.9
477,825.4999999999999,2.4,434.5,349.9,289.09999999999997
478,877.7999999999998,2.4,461.2,371.29999999999995,305.4
479,936.3999999999999,2.6,488.4,392.19999999999993,322.0
480,980.7999999999998,2.6,512.0,412.8999999999999,340.6
481,1021.5999999999998,2.6,537.4,434.49999999999994,359.40000000000003
482,1079.6,2.7,563.4,455.3999999999999,375.8
483,1145.1999999999998,3.0,586.8,474.69999999999993,392.90000000000003
484,1189.9999999999998,3.0,612.9,494.49999999999994,407.00000000000006
485,1235.3999999999999,3.0,639.5,515.0,423.20000000000005
486,1288.3999999999999,3.0,663.5,534.7,440.20000000000005
487,1327.8999999999999,3.0,691.3,556.8000000000001,458.50000000000006
488,1362.4999999999998,3.0,720.5999999999999,580.1,476.30000000000007
489,1397.2999999999997,3.0,749.4999999999999,603.1,493.50000000000006
490,1436.3999999999996,3.0,778.1999999999999,624.4,508.00000000000006
491,1474.3999999999996,3.0,803.9999999999999,643.9,521.1
492,1525.7999999999997,3.0,828.4999999999999,662.0,533.1
493,113.8,0.0,59.7,47.1,38.3
494,166.6,0.0,87.7,70.8,58.699999999999996
495,215.7,0.0,119.4,95.6,78.0
496,268.8,0.0,148.3,119.0,96.3
497,327.7,0.4,177.20000000000002,141.6,115.3
498,387.09999999999997,0.4,205.00000000000003,164.79999999999998,135.6
499,445.9,0.4,233.70000000000002,188.49999999999997,156.4
500,505.4,0.4,263.6,212.69999999999996,175.0
501,571.8,2.4,291.5,234.89999999999995,194.0
502,634.5999999999999,2.4,320.9,257.9,212.5
503,696.5999999999999,2.4,349.79999999999995,280.9,231.6
504,759.1999999999999,2.4,377.29999999999995,303.4,251.4
505,794.3,2.4,406.4,327.09999999999997,270.0
506,833.1999999999999,2.4,435.5,350.4,288.0
507,877.9999999999999,2.4,464.3,373.5,307.2
508,930.2999999999998,2.4,491.0,394.9,323.5
509,988.8999999999999,2.6,518.2,415.79999999999995,340.1
510,1033.3,2.6,541.8000000000001,436.49999999999994,358.70000000000005
511,1074.1,2.6,567.2,458.09999999999997,377.50000000000006
512,1132.1,2.7,593.2,478.99999999999994,393.90000000000003
513,1197.6999999999998,3.0,616.6,498.29999999999995,411.00000000000006
514,1242.4999999999998,3.0,642.7,518.0999999999999,425.1000000000001
515,1287.8999999999999,3.0,669.3000000000001,538.5999999999999,441.30000000000007
516,1340.8999999999999,3.0,693.3000000000001,558.3,458.30000000000007
517,1380.3999999999999,3.0,721.1,580.4,476.6000000000001
518,1414.9999999999998,3.0,750.4,603.6999999999999,494.4000000000001
519,1449.7999999999997,3.0,779.3,626.6999999999999,511.6000000000001
520,1488.8999999999996,3.0,808.0,647.9999999999999,526.1000000000001
521,1526.8999999999996,3.0,833.8,667.4999999999999,539.2000000000002
522,99.0,0.0,60.0,48.5,38.2
523,160.3,0.0,89.9,72.0,58.400000000000006
524,213.10000000000002,0.0,117.9,95.7,78.80000000000001
525,262.20000000000005,0.0,149.6,120.5,98.10000000000001
526,315.30000000000007,0.0,178.5,143.9,116.4
527,374.20000000000005,0.4,207.4,166.5,135.4
528,433.6,0.4,235.20000000000002,189.7,155.70000000000002
529,492.40000000000003,0.4,263.90000000000003,213.39999999999998,176.50000000000003
530,551.9000000000001,0.4,293.8,237.59999999999997,195.10000000000002
531,618.3000000000001,2.4,321.7,259.79999999999995,214.10000000000002
532,681.1,2.4,351.09999999999997,282.79999999999995,232.60000000000002
533,743.1,2.4,379.99999999999994,305.79999999999995,251.70000000000002
534,805.7,2.4,407.49999999999994,328.29999999999995,271.5
535,840.8000000000001,2.4,436.59999999999997,351.99999999999994,290.1
536,879.7,2.4,465.7,375.29999999999995,308.1
537,924.5,2.4,494.5,398.4,327.3
538,976.8,2.4,521.2,419.79999999999995,343.6
539,1035.3999999999999,2.6,548.4000000000001,440.69999999999993,360.20000000000005
540,1079.8,2.6,572.0000000000001,461.3999999999999,378.80000000000007
541,1120.6,2.6,597.4000000000001,482.99999999999994,397.6000000000001
542,1178.6,2.7,623.4000000000001,503.8999999999999,414.00000000000006
543,1244.1999999999998,3.0,646.8000000000001,523.1999999999999,431.1000000000001
544,1288.9999999999998,3.0,672.9000000000001,542.9999999999999,445.2000000000001
545,1334.3999999999999,3.0,699.5000000000001,563.4999999999999,461.4000000000001
546,1387.3999999999999,3.0,723.5000000000001,583.1999999999999,478.4000000000001
547,1426.8999999999999,3.0,751.3000000000001,605.3,496.7000000000001
548,1461.4999999999998,3.0,780.6,628.5999999999999,514.5000000000001
549,1496.2999999999997,3.0,809.5,651.5999999999999,531.7000000000002
550,1535.3999999999996,3.0,838.2,672.8999999999999,546.2000000000002
551,91.3,0.0,63.7,50.9,41.0
552,143.8,0.0,93.5,74.5,59.1
553,205.10000000000002,0.0,123.4,98.0,79.3
554,257.90000000000003,0.0,151.4,121.7,99.69999999999999
555,307.00000000000006,0.0,183.1,146.5,118.99999999999999
556,360.1000000000001,0.0,212.0,169.9,137.29999999999998
557,419.00000000000006,0.4,240.9,192.5,156.29999999999998
558,478.40000000000003,0.4,268.7,215.7,176.6
559,537.2,0.4,297.4,239.39999999999998,197.4
560,596.7,0.4,327.29999999999995,263.59999999999997,216.0
561,663.1,2.4,355.19999999999993,285.79999999999995,235.0
562,725.9,2.4,384.5999999999999,308.79999999999995,253.5
563,787.9,2.4,413.4999999999999,331.79999999999995,272.6
564,850.5,2.4,440.9999999999999,354.29999999999995,292.40000000000003
565,885.6,2.4,470.0999999999999,377.99999999999994,311.00000000000006
566,924.5,2.4,499.19999999999993,401.29999999999995,329.00000000000006
567,969.3,2.4,527.9999999999999,424.4,348.20000000000005
568,1021.5999999999999,2.4,554.6999999999999,445.79999999999995,364.50000000000006
569,1080.1999999999998,2.6,581.9,466.69999999999993,381.1000000000001
570,1124.6,2.6,605.5,487.3999999999999,399.7000000000001
571,1165.3999999999999,2.6,630.9,508.99999999999994,418.5000000000001
572,1223.3999999999999,2.7,656.9,529.9,434.9000000000001
573,1288.9999999999998,3.0,680.3,549.1999999999999,452.0000000000001
574,1333.7999999999997,3.0,706.4,568.9999999999999,466.10000000000014
575,1379.1999999999998,3.0,733.0,589.4999999999999,482.3000000000001
576,1432.1999999999998,3.0,757.0,609.1999999999999,499.3000000000001
577,1471.6999999999998,3.0,784.8,631.3,517.6000000000001
578,1506.2999999999997,3.0,814.0999999999999,654.5999999999999,535.4000000000001
579,1541.0999999999997,3.0,842.9999999999999,677.5999999999999,552.6000000000001
580,93.9,0.0,64.8,51.4,42.2
581,140.4,0.0,95.0,76.3,62.300000000000004
582,192.9,0.0,124.8,99.9,80.4
583,254.2,0.0,154.7,123.4,100.60000000000001
584,307.0,0.0,182.7,147.1,121.0
585,356.1,0.0,214.39999999999998,171.9,140.3
586,409.20000000000005,0.0,243.29999999999998,195.3,158.60000000000002
587,468.1,0.4,272.2,217.9,177.60000000000002
588,527.5,0.4,300.0,241.1,197.90000000000003
589,586.3,0.4,328.7,264.8,218.70000000000005
590,645.8,0.4,358.59999999999997,289.0,237.30000000000004
591,712.1999999999999,2.4,386.49999999999994,311.2,256.30000000000007
592,774.9999999999999,2.4,415.8999999999999,334.2,274.80000000000007
593,836.9999999999999,2.4,444.7999999999999,357.2,293.9000000000001
594,899.5999999999999,2.4,472.2999999999999,379.7,313.7000000000001
595,934.6999999999999,2.4,501.3999999999999,403.4,332.3000000000001
596,973.5999999999999,2.4,530.4999999999999,426.7,350.3000000000001
597,1018.3999999999999,2.4,559.2999999999998,449.8,369.5000000000001
598,1070.6999999999998,2.4,585.9999999999999,471.2,385.8000000000001
599,1129.2999999999997,2.6,613.1999999999999,492.09999999999997,402.40000000000015
600,1173.6999999999998,2.6,636.8,512.8,421.00000000000017
601,1214.4999999999998,2.6,662.1999999999999,534.4,439.8000000000002
602,1272.4999999999998,2.7,688.1999999999999,555.3,456.20000000000016
603,1338.0999999999997,3.0,711.5999999999999,574.5999999999999,473.3000000000002
604,1382.8999999999996,3.0,737.6999999999999,594.3999999999999,487.4000000000002
605,1428.2999999999997,3.0,764.3,614.8999999999999,503.6000000000002
606,1481.2999999999997,3.0,788.3,634.5999999999999,520.6000000000001
607,1520.7999999999997,3.0,816.0999999999999,656.6999999999999,538.9000000000001
608,1555.3999999999996,3.0,845.3999999999999,679.9999999999999,556.7
609,104.4,0.0,63.7,51.099999999999994,42.6
610,149.2,0.0,97.2,77.1,63.5
611,195.7,0.0,127.4,102.0,83.6
612,248.2,0.0,157.20000000000002,125.6,101.69999999999999
613,309.5,0.0,187.10000000000002,149.1,121.89999999999999
614,362.3,0.0,215.10000000000002,172.79999999999998,142.29999999999998
615,411.40000000000003,0.0,246.8,197.6,161.6
616,464.50000000000006,0.0,275.7,221.0,179.9
617,523.4000000000001,0.4,304.59999999999997,243.6,198.9
618,582.8000000000001,0.4,332.4,266.8,219.20000000000002
619,641.6,0.4,361.09999999999997,290.5,240.00000000000003
620,701.1,0.4,390.99999999999994,314.7,258.6
621,767.5,2.4,418.8999999999999,336.9,277.6
622,830.3,2.4,448.2999999999999,359.9,296.1
623,892.3,2.4,477.1999999999999,382.9,315.20000000000005
624,954.9,2.4,504.6999999999999,405.4,335.00000000000006
625,990.0,2.4,533.7999999999998,429.09999999999997,353.6000000000001
626,1028.9,2.4,562.8999999999999,452.4,371.6000000000001
627,1073.7,2.4,591.6999999999998,475.5,390.80000000000007
628,1126.0,2.4,618.3999999999999,496.9,407.1000000000001
629,1184.6,2.6,645.5999999999999,517.8,423.7000000000001
630,1229.0,2.6,669.1999999999999,538.5,442.3000000000001
631,1269.8,2.6,694.5999999999999,560.1,461.10000000000014
632,1327.8,2.7,720.5999999999999,581.0,477.5000000000001
633,1393.3999999999999,3.0,743.9999999999999,600.3,494.60000000000014
634,1438.1999999999998,3.0,770.0999999999999,620.0999999999999,508.70000000000016
635,1483.6,3.0,796.6999999999999,640.5999999999999,524.9000000000002
636,1536.6,3.0,820.6999999999999,660.3,541.9000000000002
637,1576.1,3.0,848.4999999999999,682.4,560.2000000000002
638,116.69999999999999,0.0,61.7,50.0,42.6
639,165.79999999999998,0.0,93.0,75.4,63.900000000000006
640,210.59999999999997,0.0,126.5,101.4,84.80000000000001
641,257.09999999999997,0.0,156.7,126.30000000000001,104.9
642,309.59999999999997,0.0,186.5,149.9,123.0
643,370.9,0.0,216.4,173.4,143.2
644,423.7,0.0,244.4,197.1,163.6
645,472.8,0.0,276.1,221.9,182.9
646,525.9,0.0,305.0,245.3,201.20000000000002
647,584.8,0.4,333.9,267.90000000000003,220.20000000000002
648,644.1999999999999,0.4,361.7,291.1,240.50000000000003
649,702.9999999999999,0.4,390.4,314.8,261.3
650,762.4999999999999,0.4,420.29999999999995,339.0,279.90000000000003
651,828.8999999999999,2.4,448.19999999999993,361.2,298.90000000000003
652,891.6999999999998,2.4,477.5999999999999,384.2,317.40000000000003
653,953.6999999999998,2.4,506.4999999999999,407.2,336.50000000000006
654,1016.2999999999998,2.4,533.9999999999999,429.7,356.30000000000007
655,1051.3999999999999,2.4,563.0999999999999,453.4,374.9000000000001
656,1090.3,2.4,592.1999999999999,476.7,392.9000000000001
657,1135.1,2.4,620.9999999999999,499.8,412.1000000000001
658,1187.3999999999999,2.4,647.6999999999999,521.2,428.4000000000001
659,1245.9999999999998,2.6,674.9,542.1,445.0000000000001
660,1290.3999999999999,2.6,698.5,562.8000000000001,463.60000000000014
661,1331.1999999999998,2.6,723.9,584.4000000000001,482.40000000000015
662,1389.1999999999998,2.7,749.9,605.3000000000001,498.8000000000001
663,1454.7999999999997,3.0,773.3,624.6,515.9000000000001
664,1499.5999999999997,3.0,799.4,644.4,530.0000000000001
665,1544.9999999999998,3.0,826.0,664.9,546.2000000000002
666,1597.9999999999998,3.0,850.0,684.6,563.2000000000002
667,117.19999999999999,0.0,61.0,50.5,42.8
668,172.5,0.0,93.4,76.2,64.1
669,221.6,0.0,124.7,101.6,85.39999999999999
670,266.4,0.0,158.2,127.6,106.29999999999998
671,312.9,0.0,188.39999999999998,152.5,126.39999999999998
672,365.4,0.0,218.2,176.1,144.49999999999997
673,426.7,0.0,248.1,199.6,164.69999999999996
674,479.5,0.0,276.1,223.29999999999998,185.09999999999997
675,528.6,0.0,307.8,248.1,204.39999999999998
676,581.7,0.0,336.7,271.5,222.7
677,640.6,0.4,365.59999999999997,294.1,241.7
678,700.0,0.4,393.4,317.3,262.0
679,758.8,0.4,422.09999999999997,341.0,282.8
680,818.3,0.4,451.99999999999994,365.2,301.40000000000003
681,884.6999999999999,2.4,479.8999999999999,387.4,320.40000000000003
682,947.4999999999999,2.4,509.2999999999999,410.4,338.90000000000003
683,1009.4999999999999,2.4,538.1999999999999,433.4,358.00000000000006
684,1072.1,2.4,565.6999999999999,455.9,377.80000000000007
685,1107.1999999999998,2.4,594.8,479.59999999999997,396.4000000000001
686,1146.1,2.4,623.9,502.9,414.4000000000001
687,1190.8999999999999,2.4,652.6999999999999,526.0,433.6000000000001
688,1243.1999999999998,2.4,679.4,547.4,449.9000000000001
689,1301.7999999999997,2.6,706.6,568.3,466.5000000000001
690,1346.1999999999998,2.6,730.2,589.0,485.10000000000014
691,1386.9999999999998,2.6,755.6,610.6,503.90000000000015
692,1444.9999999999998,2.7,781.6,631.5,520.3000000000002
693,1510.5999999999997,3.0,805.0,650.8,537.4000000000002
694,1555.3999999999996,3.0,831.1,670.5999999999999,551.5000000000002
695,1600.7999999999997,3.0,857.7,691.0999999999999,567.7000000000003
696,104.1,0.0,64.5,54.0,45.1
697,165.5,0.0,93.8,78.3,66.4
698,220.8,0.0,126.19999999999999,104.0,87.7
699,269.90000000000003,0.0,157.5,129.4,109.0
700,314.70000000000005,0.0,191.0,155.4,129.9
701,361.20000000000005,0.0,221.2,180.3,150.0
702,413.70000000000005,0.0,251.0,203.9,168.1
703,475.00000000000006,0.0,280.9,227.4,188.29999999999998
704,527.8000000000001,0.0,308.9,251.1,208.7
705,576.9000000000001,0.0,340.59999999999997,275.9,228.0
706,630.0000000000001,0.0,369.49999999999994,299.29999999999995,246.3
707,688.9000000000001,0.4,398.3999999999999,321.9,265.3
708,748.3000000000001,0.4,426.19999999999993,345.09999999999997,285.6
709,807.1,0.4,454.8999999999999,368.79999999999995,306.40000000000003
710,866.6,0.4,484.7999999999999,392.99999999999994,325.00000000000006
711,933.0,2.4,512.6999999999999,415.19999999999993,344.00000000000006
712,995.8,2.4,542.0999999999999,438.19999999999993,362.50000000000006
713,1057.8,2.4,570.9999999999999,461.19999999999993,381.6000000000001
714,1120.3999999999999,2.4,598.4999999999999,483.69999999999993,401.4000000000001
715,1155.4999999999998,2.4,627.5999999999999,507.3999999999999,420.0000000000001
716,1194.3999999999999,2.4,656.6999999999999,530.6999999999999,438.0000000000001
717,1239.1999999999998,2.4,685.4999999999999,553.8,457.2000000000001
718,1291.4999999999998,2.4,712.1999999999999,575.1999999999999,473.5000000000001
719,1350.0999999999997,2.6,739.4,596.0999999999999,490.10000000000014
720,1394.4999999999998,2.6,763.0,616.8,508.70000000000016
721,1435.2999999999997,2.6,788.4,638.4,527.5000000000001
722,1493.2999999999997,2.7,814.4,659.3,543.9000000000001
723,1558.8999999999996,3.0,837.8,678.5999999999999,561.0000000000001
724,1603.6999999999996,3.0,863.9,698.3999999999999,575.1000000000001
725,88.8,0.0,66.0,54.3,45.8
726,144.6,0.0,97.7,80.5,67.3
727,206.0,0.0,127.0,104.8,88.6
728,261.3,0.0,159.4,130.5,109.89999999999999
729,310.40000000000003,0.0,190.70000000000002,155.9,131.2
730,355.20000000000005,0.0,224.20000000000002,181.9,152.1
731,401.70000000000005,0.0,254.4,206.8,172.2
732,454.20000000000005,0.0,284.2,230.4,190.29999999999998
733,515.5,0.0,314.09999999999997,253.9,210.49999999999997
734,568.3,0.0,342.09999999999997,277.6,230.89999999999998
735,617.4,0.0,373.79999999999995,302.40000000000003,250.2
736,670.5,0.0,402.69999999999993,325.8,268.5
737,729.4,0.4,431.5999999999999,348.40000000000003,287.5
738,788.8,0.4,459.3999999999999,371.6,307.8
739,847.5999999999999,0.4,488.0999999999999,395.3,328.6
740,907.0999999999999,0.4,517.9999999999999,419.5,347.20000000000005
741,973.4999999999999,2.4,545.8999999999999,441.7,366.20000000000005
742,1036.3,2.4,575.2999999999998,464.7,384.70000000000005
743,1098.3,2.4,604.1999999999998,487.7,403.80000000000007
744,1160.8999999999999,2.4,631.6999999999998,510.2,423.6000000000001
745,1195.9999999999998,2.4,660.7999999999998,533.9,442.2000000000001
746,1234.8999999999999,2.4,689.8999999999999,557.1999999999999,460.2000000000001
747,1279.6999999999998,2.4,718.6999999999998,580.3,479.4000000000001
748,1331.9999999999998,2.4,745.3999999999999,601.6999999999999,495.7000000000001
749,1390.5999999999997,2.6,772.5999999999999,622.5999999999999,512.3000000000001
750,1434.9999999999998,2.6,796.1999999999999,643.3,530.9000000000001
751,1475.7999999999997,2.6,821.5999999999999,664.9,549.7
752,1533.7999999999997,2.7,847.5999999999999,685.8,566.1
753,1599.3999999999996,3.0,870.9999999999999,705.0999999999999,583.2
754,85.4,0.0,64.0,51.1,42.8
755,133.7,0.0,96.8,78.9,66.4
756,189.5,0.0,128.5,105.10000000000001,87.9
757,250.9,0.0,157.8,129.4,109.2
758,306.2,0.0,190.20000000000002,155.1,130.5
759,355.3,0.0,221.50000000000003,180.5,151.8
760,400.1,0.0,255.00000000000003,206.5,172.70000000000002
761,446.6,0.0,285.20000000000005,231.4,192.8
762,499.1,0.0,315.00000000000006,255.0,210.9
763,560.4,0.0,344.90000000000003,278.5,231.1
764,613.1999999999999,0.0,372.90000000000003,302.2,251.5
765,662.3,0.0,404.6,327.0,270.8
766,715.4,0.0,433.5,350.4,289.1
767,774.3,0.4,462.4,373.0,308.1
768,833.6999999999999,0.4,490.2,396.2,328.40000000000003
769,892.4999999999999,0.4,518.9,419.9,349.20000000000005
770,951.9999999999999,0.4,548.8,444.09999999999997,367.80000000000007
771,1018.3999999999999,2.4,576.6999999999999,466.29999999999995,386.80000000000007
772,1081.1999999999998,2.4,606.0999999999999,489.29999999999995,405.30000000000007
773,1143.1999999999998,2.4,634.9999999999999,512.3,424.4000000000001
774,1205.7999999999997,2.4,662.4999999999999,534.8,444.2000000000001
775,1240.8999999999996,2.4,691.5999999999999,558.5,462.8000000000001
776,1279.7999999999997,2.4,720.6999999999999,581.8,480.8000000000001
777,1324.5999999999997,2.4,749.4999999999999,604.9,500.0000000000001
778,1376.8999999999996,2.4,776.1999999999999,626.3,516.3000000000001
779,1435.4999999999995,2.6,803.4,647.1999999999999,532.9000000000001
780,1479.8999999999996,2.6,827.0,667.9,551.5000000000001
781,1520.6999999999996,2.6,852.4,689.5,570.3000000000001
782,1578.6999999999996,2.7,878.4,710.4,586.7
783,92.0,0.0,61.8,49.400000000000006,39.900000000000006
784,132.5,0.0,95.0,75.9,62.10000000000001
785,180.8,0.0,127.8,103.7,85.70000000000002
786,236.60000000000002,0.0,159.5,129.9,107.20000000000002
787,298.0,0.0,188.8,154.20000000000002,128.50000000000003
788,353.3,0.0,221.20000000000002,179.9,149.80000000000004
789,402.40000000000003,0.0,252.50000000000003,205.3,171.10000000000005
790,447.20000000000005,0.0,286.0,231.3,192.00000000000006
791,493.70000000000005,0.0,316.2,256.2,212.10000000000005
792,546.2,0.0,346.0,279.8,230.20000000000005
793,607.5,0.0,375.9,303.3,250.40000000000003
794,660.3,0.0,403.9,327.0,270.8
795,709.4,0.0,435.59999999999997,351.8,290.1
796,762.5,0.0,464.49999999999994,375.2,308.40000000000003
797,821.4,0.4,493.3999999999999,397.8,327.40000000000003
798,880.8,0.4,521.1999999999999,421.0,347.70000000000005
799,939.5999999999999,0.4,549.9,444.7,368.50000000000006
800,999.0999999999999,0.4,579.8,468.9,387.1000000000001
801,1065.5,2.4,607.6999999999999,491.09999999999997,406.1000000000001
802,1128.3,2.4,637.0999999999999,514.0999999999999,424.6000000000001
803,1190.3,2.4,665.9999999999999,537.0999999999999,443.7000000000001
804,1252.8999999999999,2.4,693.4999999999999,559.5999999999999,463.5000000000001
805,1287.9999999999998,2.4,722.5999999999999,583.3,482.10000000000014
806,1326.8999999999999,2.4,751.6999999999999,606.5999999999999,500.10000000000014
807,1371.6999999999998,2.4,780.4999999999999,629.6999999999999,519.3000000000002
808,1423.9999999999998,2.4,807.1999999999999,651.0999999999999,535.6000000000001
809,1482.5999999999997,2.6,834.4,671.9999999999999,552.2000000000002
810,1526.9999999999998,2.6,858.0,692.6999999999999,570.8000000000002
811,1567.7999999999997,2.6,883.4,714.3,589.6000000000001
812,97.5,0.0,60.6,50.1,40.2
813,142.4,0.0,91.4,74.7,60.800000000000004
814,182.9,0.0,124.60000000000001,101.2,83.0
815,231.2,0.0,157.4,129.0,106.6
816,287.0,0.0,189.1,155.2,128.1
817,348.4,0.0,218.4,179.5,149.4
818,403.7,0.0,250.8,205.2,170.70000000000002
819,452.8,0.0,282.1,230.6,192.00000000000003
820,497.6,0.0,315.6,256.6,212.90000000000003
821,544.1,0.0,345.8,281.5,233.00000000000003
822,596.6,0.0,375.6,305.1,251.10000000000002
823,657.9,0.0,405.5,328.6,271.3
824,710.6999999999999,0.0,433.5,352.3,291.7
825,759.8,0.0,465.2,377.1,311.0
826,812.9,0.0,494.09999999999997,400.5,329.3
827,871.8,0.4,523.0,423.1,348.3
828,931.1999999999999,0.4,550.8,446.3,368.6
829,989.9999999999999,0.4,579.5,470.0,389.40000000000003
830,1049.5,0.4,609.4,494.2,408.00000000000006
831,1115.9,2.4,637.3,516.4,427.00000000000006
832,1178.7,2.4,666.6999999999999,539.4,445.50000000000006
833,1240.7,2.4,695.5999999999999,562.4,464.6000000000001
834,1303.3,2.4,723.0999999999999,584.9,484.4000000000001
835,1338.3999999999999,2.4,752.1999999999999,608.6,503.0000000000001
836,1377.3,2.4,781.3,631.9,521.0000000000001
837,1422.1,2.4,810.0999999999999,655.0,540.2000000000002
838,1474.3999999999999,2.4,836.8,676.4,556.5000000000001
839,1532.9999999999998,2.6,864.0,697.3,573.1000000000001
840,1577.3999999999999,2.6,887.6,718.0,591.7000000000002
841,110.8,20.0,60.6,51.2,42.9
842,157.9,20.0,91.6,76.0,62.2
843,202.8,20.0,122.39999999999999,100.6,82.80000000000001
844,243.3,20.0,155.6,127.1,105.00000000000001
845,291.6,20.0,188.39999999999998,154.9,128.60000000000002
846,347.40000000000003,20.0,220.09999999999997,181.1,150.10000000000002
847,408.8,20.0,249.39999999999998,205.4,171.40000000000003
848,464.1,20.0,281.79999999999995,231.1,192.70000000000005
849,513.2,20.0,313.09999999999997,256.5,214.00000000000006
850,558.0,20.0,346.59999999999997,282.5,234.90000000000006
851,604.5,20.0,376.79999999999995,307.4,255.00000000000006
852,657.0,20.0,406.59999999999997,331.0,273.1000000000001
853,718.3,20.0,436.49999999999994,354.5,293.30000000000007
854,771.0999999999999,20.0,464.49999999999994,378.2,313.70000000000005
855,820.1999999999999,20.0,496.19999999999993,403.0,333.00000000000006
856,873.3,20.0,525.0999999999999,426.4,351.30000000000007
857,932.1999999999999,20.4,553.9999999999999,449.0,370.30000000000007
858,991.5999999999999,20.4,581.7999999999998,472.2,390.6000000000001
859,1050.3999999999999,20.4,610.4999999999999,495.9,411.4000000000001
860,1109.8999999999999,20.4,640.3999999999999,520.1,430.0000000000001
861,1176.3,22.4,668.2999999999998,542.3000000000001,449.0000000000001
862,1239.1,22.4,697.6999999999998,565.3000000000001,467.5000000000001
863,1301.1,22.4,726.5999999999998,588.3000000000001,486.60000000000014
864,1363.6999999999998,22.4,754.0999999999998,610.8000000000001,506.40000000000015
865,1398.7999999999997,22.4,783.1999999999998,634.5000000000001,525.0000000000001
866,1437.6999999999998,22.4,812.2999999999998,657.8000000000001,543.0000000000001
867,1482.4999999999998,22.4,841.0999999999998,680.9000000000001,562.2000000000002
868,1534.7999999999997,22.4,867.7999999999998,702.3000000000001,578.5000000000001
869,1593.3999999999996,22.599999999999998,894.9999999999999,723.2,595.1000000000001
